student_id,student_name,subjects,skills,interests,target_stream_id,target_broad_pathway,archetype
STU0059,Student_59,Chemistry;Physics;Biotechnology,Analytical Thinking;Empathy,Science & Research;Public Health,S02,Science,Medical & Life Sciences Aspirant
STU0060,Student_60,Biotechnology;Physics;Chemistry;Biology,Analytical Thinking;Observation;Research;Empathy,Medicine & Healthcare;Biotechnology & Genetics;Science & Research;Public Health,S02,Science,Medical & Life Sciences Aspirant
STU0061,Student_61,Chemistry;Psychology;Biology;Biotechnology,Research;Analytical Thinking,Medicine & Healthcare;Biotechnology & Genetics;Pharmacy & Pharmacology,S02,Science,Medical & Life Sciences Aspirant
STU0062,Student_62,Chemistry;Biotechnology;Psychology,Research;Empathy;Diagnostic Acumen;Analytical Thinking,Science & Research;Biotechnology & Genetics,S02,Science,Medical & Life Sciences Aspirant
STU0063,Student_63,Psychology;Physics,Analytical Thinking;Empathy,Biotechnology & Genetics;Medicine & Healthcare,S02,Science,Medical & Life Sciences Aspirant
STU0064,Student_64,Biology;Biotechnology;Physics;Psychology,Empathy;Research,Biotechnology & Genetics;Medicine & Healthcare,S02,Science,Medical & Life Sciences Aspirant
STU0065,Student_65,Physics;Psychology;Biotechnology,Observation;Research,Science & Research;Pharmacy & Pharmacology;Biotechnology & Genetics,S02,Science,Medical & Life Sciences Aspirant
STU0066,Student_66,Psychology;Chemistry,Empathy;Diagnostic Acumen;Analytical Thinking,Medicine & Healthcare;Science & Research;Pharmacy & Pharmacology,S02,Science,Medical & Life Sciences Aspirant
STU0067,Student_67,Psychology;Biology;Chemistry;Physics,Empathy;Research,Biotechnology & Genetics;Public Health;Medicine & Healthcare;Pharmacy & Pharmacology,S02,Science,Medical & Life Sciences Aspirant
STU0068,Student_68,Psychology;Biotechnology;Physics,Empathy;Observation;Diagnostic Acumen;Analytical Thinking,Pharmacy & Pharmacology;Medicine & Healthcare;Science & Research,S02,Science,Medical & Life Sciences Aspirant
STU0069,Student_69,Psychology;Biology;Biotechnology;Physics,Diagnostic Acumen;Research;Analytical Thinking,Biotechnology & Genetics;Medicine & Healthcare,S02,Science,Medical & Life Sciences Aspirant
STU0070,Student_70,Psychology;Biology;Biotechnology;Chemistry,Research;Empathy,Pharmacy & Pharmacology;Medicine & Healthcare;Science & Research,S02,Science,Medical & Life Sciences Aspirant
STU0071,Student_71,Chemistry;Psychology;Physics;Biology,Empathy;Analytical Thinking;Diagnostic Acumen,Science & Research;Medicine & Healthcare;Public Health;Pharmacy & Pharmacology,S02,Science,Medical & Life Sciences Aspirant
STU0072,Student_72,Chemistry;Biotechnology,Diagnostic Acumen;Observation;Empathy,Medicine & Healthcare;Science & Research;Pharmacy & Pharmacology,S02,Science,Medical & Life Sciences Aspirant
STU0073,Student_73,Psychology;Chemistry,Diagnostic Acumen;Analytical Thinking;Empathy,Public Health;Biotechnology & Genetics;Science & Research;Pharmacy & Pharmacology,S02,Science,Medical & Life Sciences Aspirant
STU0074,Student_74,Physics;Biology;Psychology;Biotechnology,Observation;Empathy,Science & Research;Medicine & Healthcare;Biotechnology & Genetics,S02,Science,Medical & Life Sciences Aspirant
STU0075,Student_75,Chemistry;Psychology;Biotechnology,Diagnostic Acumen;Observation;Empathy,Pharmacy & Pharmacology;Medicine & Healthcare,S02,Science,Medical & Life Sciences Aspirant
STU0076,Student_76,Biology;Physics,Research;Empathy,Pharmacy & Pharmacology;Medicine & Healthcare,S02,Science,Medical & Life Sciences Aspirant
STU0077,Student_77,Psychology;Biology;Physics;Biotechnology,Analytical Thinking;Empathy;Observation;Diagnostic Acumen,Pharmacy & Pharmacology;Science & Research;Public Health;Biotechnology & Genetics;Game Design & Interactive Media,S02,Science,Medical & Life Sciences Aspirant
STU0078,Student_78,Biology;Physics,Observation;Diagnostic Acumen;Research,Public Health;Pharmacy & Pharmacology;Biotechnology & Genetics,S02,Science,Medical & Life Sciences Aspirant
STU0079,Student_79,Chemistry;Physics,Research;Diagnostic Acumen;Analytical Thinking;Observation,Pharmacy & Pharmacology;Science & Research;Medicine & Healthcare;Biotechnology & Genetics,S02,Science,Medical & Life Sciences Aspirant
STU0080,Student_80,Chemistry;Biotechnology;Physics,Empathy;Research;Analytical Thinking;Diagnostic Acumen,Medicine & Healthcare;Science & Research;Public Health;Biotechnology & Genetics,S02,Science,Medical & Life Sciences Aspirant
STU0081,Student_81,Physics;Chemistry;Psychology;Biology,Research;Analytical Thinking,Science & Research;Medicine & Healthcare;Biotechnology & Genetics;Pharmacy & Pharmacology;Business & Entrepreneurship,S02,Science,Medical & Life Sciences Aspirant
STU0082,Student_82,Physics;Biology;Chemistry;Biotechnology,Research;Observation,Pharmacy & Pharmacology;Science & Research;Medicine & Healthcare,S02,Science,Medical & Life Sciences Aspirant
STU0083,Student_83,Physics;Chemistry;Biology;Psychology,Empathy;Diagnostic Acumen;Analytical Thinking;Observation,Medicine & Healthcare;Pharmacy & Pharmacology,S02,Science,Medical & Life Sciences Aspirant
STU0084,Student_84,Chemistry;Physics;Psychology,Analytical Thinking;Observation;Diagnostic Acumen;Empathy,Medicine & Healthcare;Pharmacy & Pharmacology;Public Health,S02,Science,Medical & Life Sciences Aspirant
STU0085,Student_85,Chemistry;Physics;Biology;Biotechnology,Observation;Diagnostic Acumen;Analytical Thinking;Empathy,Biotechnology & Genetics;Medicine & Healthcare;Science & Research;Public Health,S02,Science,Medical & Life Sciences Aspirant
STU0086,Student_86,Chemistry;Biotechnology;Biology,Research;Empathy,Biotechnology & Genetics;Pharmacy & Pharmacology;Medicine & Healthcare,S02,Science,Medical & Life Sciences Aspirant
STU0087,Student_87,Biotechnology;Chemistry,Diagnostic Acumen;Research;Analytical Thinking;Observation,Medicine & Healthcare;Public Health;Biotechnology & Genetics;Science & Research,S02,Science,Medical & Life Sciences Aspirant
STU0088,Student_88,Physics;Biology,Research;Analytical Thinking;Empathy,Public Health;Biotechnology & Genetics;Pharmacy & Pharmacology;Medicine & Healthcare;Biotechnology & Genetics,S02,Science,Medical & Life Sciences Aspirant
STU0089,Student_89,Biology;Psychology;Biotechnology;Physics,Research;Diagnostic Acumen,Biotechnology & Genetics;Medicine & Healthcare;Public Health;Science & Research,S02,Science,Medical & Life Sciences Aspirant
STU0090,Student_90,Biotechnology;Physics;Biology,Diagnostic Acumen;Analytical Thinking;Observation;Empathy,Medicine & Healthcare;Pharmacy & Pharmacology;Science & Research;Public Health,S02,Science,Medical & Life Sciences Aspirant
STU0091,Student_91,Physics;Psychology;Biology;Biotechnology,Empathy;Research,Public Health;Medicine & Healthcare;Science & Research;Biotechnology & Genetics,S02,Science,Medical & Life Sciences Aspirant
STU0092,Student_92,Biology;Psychology;Chemistry,Empathy;Analytical Thinking;Research,Science & Research;Biotechnology & Genetics,S02,Science,Medical & Life Sciences Aspirant
STU0093,Student_93,Biotechnology;Chemistry;Physics,Research;Empathy;Analytical Thinking,Medicine & Healthcare;Pharmacy & Pharmacology;Biotechnology & Genetics;Renewable Energy,S02,Science,Medical & Life Sciences Aspirant
STU0094,Student_94,Physics;Chemistry;Biology;Biotechnology,Observation;Analytical Thinking;Research,Science & Research;Pharmacy & Pharmacology;Medicine & Healthcare;Biotechnology & Genetics,S02,Science,Medical & Life Sciences Aspirant
STU0095,Student_95,Biology;Biotechnology;Physics;Psychology,Empathy;Research,Science & Research;Biotechnology & Genetics;Medicine & Healthcare;Robotics & Automation,S02,Science,Medical & Life Sciences Aspirant
STU0096,Student_96,Physics;Psychology,Observation;Diagnostic Acumen;Analytical Thinking;Research,Public Health;Pharmacy & Pharmacology;Medicine & Healthcare;Biotechnology & Genetics,S02,Science,Medical & Life Sciences Aspirant
STU0097,Student_97,Physics;Chemistry,Empathy;Research,Medicine & Healthcare;Science & Research;Biotechnology & Genetics;Pharmacy & Pharmacology,S02,Science,Medical & Life Sciences Aspirant
STU0098,Student_98,Biology;Biotechnology,Research;Empathy;Analytical Thinking,Medicine & Healthcare;Pharmacy & Pharmacology;Science & Research;Biotechnology & Genetics,S02,Science,Medical & Life Sciences Aspirant
STU0099,Student_99,Chemistry;Physics,Empathy;Research;Diagnostic Acumen;Observation,Medicine & Healthcare;Biotechnology & Genetics,S02,Science,Medical & Life Sciences Aspirant
STU0100,Student_100,Physics;Biology;Biotechnology,Analytical Thinking;Diagnostic Acumen;Observation;Research,Public Health;Science & Research;Medicine & Healthcare,S02,Science,Medical & Life Sciences Aspirant
STU0101,Student_101,Mathematics;Biology;Chemistry,Research;Statistical Reasoning,Artificial Intelligence & Data;Science & Research;Renewable Energy,S03,Science,Interdisciplinary STEM Aspirant
STU0102,Student_102,Computer Science;Chemistry;Biology,Problem Solving;Logical Thinking;Data Interpretation;Statistical Reasoning,Artificial Intelligence & Data;Technology;Science & Research;Renewable Energy;Cybersecurity & Networks,S03,Science,Interdisciplinary STEM Aspirant
STU0103,Student_103,Chemistry;Computer Science;Mathematics;Biology,Problem Solving;Statistical Reasoning,Technology;Science & Research;Artificial Intelligence & Data;Renewable Energy,S03,Science,Interdisciplinary STEM Aspirant
STU0104,Student_104,Mathematics;Chemistry;Physics;Computer Science,Research;Statistical Reasoning,Science & Research;Renewable Energy;Environmental Studies & Sustainability,S03,Science,Interdisciplinary STEM Aspirant
STU0105,Student_105,Physics;Mathematics,Problem Solving;Statistical Reasoning;Research;Logical Thinking,Technology;Biotechnology & Genetics,S03,Science,Interdisciplinary STEM Aspirant
STU0106,Student_106,Chemistry;Biology,Statistical Reasoning;Logical Thinking,Science & Research;Artificial Intelligence & Data;Biotechnology & Genetics,S03,Science,Interdisciplinary STEM Aspirant
STU0107,Student_107,Computer Science;Mathematics,Research;Logical Thinking;Statistical Reasoning,Artificial Intelligence & Data;Biotechnology & Genetics;Renewable Energy;Science & Research;Investments & Banking,S03,Science,Interdisciplinary STEM Aspirant
STU0108,Student_108,Mathematics;Chemistry;Computer Science;Physics,Research;Problem Solving;Data Interpretation,Artificial Intelligence & Data;Technology,S03,Science,Interdisciplinary STEM Aspirant
STU0109,Student_109,Computer Science;Physics;Chemistry;Mathematics,Logical Thinking;Data Interpretation;Statistical Reasoning;Research,Science & Research;Technology;Renewable Energy;Artificial Intelligence & Data,S03,Science,Interdisciplinary STEM Aspirant
STU0110,Student_110,Physics;Computer Science;Chemistry,Research;Problem Solving;Data Interpretation,Biotechnology & Genetics;Science & Research,S03,Science,Interdisciplinary STEM Aspirant
STU0111,Student_111,Biology;Mathematics,Problem Solving;Research;Data Interpretation;Logical Thinking,Artificial Intelligence & Data;Renewable Energy;Biotechnology & Genetics;Technology,S03,Science,Interdisciplinary STEM Aspirant
STU0112,Student_112,Chemistry;Mathematics;Biology;Physics,Data Interpretation;Logical Thinking,Technology;Artificial Intelligence & Data;Science & Research;Renewable Energy,S03,Science,Interdisciplinary STEM Aspirant
STU0113,Student_113,Physics;Mathematics;Biology;Computer Science,Data Interpretation;Research;Problem Solving,Technology;Science & Research;Biotechnology & Genetics;Renewable Energy,S03,Science,Interdisciplinary STEM Aspirant
STU0114,Student_114,Biology;Chemistry;Computer Science;Mathematics,Statistical Reasoning;Research,Biotechnology & Genetics;Science & Research,S03,Science,Interdisciplinary STEM Aspirant
STU0115,Student_115,Biology;Physics;Computer Science;Chemistry,Statistical Reasoning;Data Interpretation,Renewable Energy;Biotechnology & Genetics;Artificial Intelligence & Data;Technology,S03,Science,Interdisciplinary STEM Aspirant
STU0116,Student_116,Mathematics;Chemistry,Research;Problem Solving;Data Interpretation,Artificial Intelligence & Data;Science & Research;Biotechnology & Genetics;Technology;Robotics & Automation,S03,Science,Interdisciplinary STEM Aspirant
STU0117,Student_117,Chemistry;Physics;Mathematics,Problem Solving;Statistical Reasoning;Logical Thinking,Biotechnology & Genetics;Science & Research;Renewable Energy,S03,Science,Interdisciplinary STEM Aspirant
STU0118,Student_118,Chemistry;Computer Science;Biology;Physics,Research;Logical Thinking;Data Interpretation,Technology;Science & Research,S03,Science,Interdisciplinary STEM Aspirant
STU0119,Student_119,Physics;Computer Science;Biology;Mathematics,Statistical Reasoning;Data Interpretation,Science & Research;Technology;Biotechnology & Genetics,S03,Science,Interdisciplinary STEM Aspirant
STU0120,Student_120,Physics;Biology;Chemistry,Problem Solving;Data Interpretation;Research;Statistical Reasoning,Biotechnology & Genetics;Science & Research,S03,Science,Interdisciplinary STEM Aspirant
STU0121,Student_121,Chemistry;Mathematics;Biology,Logical Thinking;Statistical Reasoning,Renewable Energy;Biotechnology & Genetics;Science & Research,S03,Science,Interdisciplinary STEM Aspirant
STU0122,Student_122,Physics;Computer Science,Data Interpretation;Statistical Reasoning;Research;Problem Solving,Renewable Energy;Artificial Intelligence & Data;Biotechnology & Genetics,S03,Science,Interdisciplinary STEM Aspirant
STU0123,Student_123,Physics;Biology,Research;Data Interpretation,Technology;Artificial Intelligence & Data,S03,Science,Interdisciplinary STEM Aspirant
STU0124,Student_124,Mathematics;Computer Science;Chemistry,Statistical Reasoning;Problem Solving,Technology;Science & Research;Economics,S03,Science,Interdisciplinary STEM Aspirant
STU0125,Student_125,Computer Science;Mathematics;Physics,Problem Solving;Logical Thinking,Renewable Energy;Artificial Intelligence & Data;Science & Research;Biotechnology & Genetics,S03,Science,Interdisciplinary STEM Aspirant
STU0126,Student_126,Physics;Chemistry;Mathematics;Biology,Statistical Reasoning;Problem Solving;Data Interpretation;Logical Thinking,Science & Research;Biotechnology & Genetics;Technology,S03,Science,Interdisciplinary STEM Aspirant
STU0127,Student_127,Physics;Computer Science;Mathematics,Logical Thinking;Statistical Reasoning;Data Interpretation,Science & Research;Technology;Law,S03,Science,Interdisciplinary STEM Aspirant
STU0128,Student_128,Physics;Computer Science;Chemistry,Research;Data Interpretation,Renewable Energy;Biotechnology & Genetics,S03,Science,Interdisciplinary STEM Aspirant
STU0129,Student_129,Physics;Computer Science;Chemistry;Mathematics,Research;Logical Thinking;Problem Solving,Renewable Energy;Science & Research;Biotechnology & Genetics;Technology,S03,Science,Interdisciplinary STEM Aspirant
STU0130,Student_130,Chemistry;Biology,Data Interpretation;Problem Solving;Research,Biotechnology & Genetics;Technology;Science & Research,S03,Science,Interdisciplinary STEM Aspirant
STU0131,Student_131,Chemistry;Computer Science;Physics,Data Interpretation;Research;Problem Solving,Biotechnology & Genetics;Science & Research;Renewable Energy,S03,Science,Interdisciplinary STEM Aspirant
STU0132,Student_132,Biology;Mathematics;Chemistry;Physics,Statistical Reasoning;Logical Thinking;Data Interpretation,Biotechnology & Genetics;Renewable Energy;Artificial Intelligence & Data;Technology,S03,Science,Interdisciplinary STEM Aspirant
STU0133,Student_133,Physics;Mathematics;Chemistry;Biology,Statistical Reasoning;Research,Renewable Energy;Technology;Biotechnology & Genetics;Science & Research,S03,Science,Interdisciplinary STEM Aspirant
STU0134,Student_134,Biology;Physics;Computer Science,Data Interpretation;Statistical Reasoning,Artificial Intelligence & Data;Renewable Energy;Engineering,S03,Science,Interdisciplinary STEM Aspirant
STU0135,Student_135,Physics;Mathematics,Research;Logical Thinking,Technology;Biotechnology & Genetics;Renewable Energy;Science & Research,S03,Science,Interdisciplinary STEM Aspirant
STU0136,Student_136,Mathematics;Chemistry;Computer Science,Statistical Reasoning;Problem Solving;Logical Thinking,Biotechnology & Genetics;Technology;Artificial Intelligence & Data;Renewable Energy,S03,Science,Interdisciplinary STEM Aspirant
STU0137,Student_137,Biology;Mathematics;Computer Science,Problem Solving;Data Interpretation,Biotechnology & Genetics;Technology,S03,Science,Interdisciplinary STEM Aspirant
STU0138,Student_138,Biology;Mathematics,Statistical Reasoning;Logical Thinking,Biotechnology & Genetics;Artificial Intelligence & Data,S03,Science,Interdisciplinary STEM Aspirant
STU0139,Student_139,Computer Science;Chemistry,Data Interpretation;Statistical Reasoning,Biotechnology & Genetics;Artificial Intelligence & Data,S03,Science,Interdisciplinary STEM Aspirant
STU0140,Student_140,Biology;Physics,Problem Solving;Research,Artificial Intelligence & Data;Biotechnology & Genetics;Science & Research,S03,Science,Interdisciplinary STEM Aspirant
STU0141,Student_141,Physics;Biology;Mathematics;Computer Science,Research;Data Interpretation,Technology;Artificial Intelligence & Data;Renewable Energy;Biotechnology & Genetics,S03,Science,Interdisciplinary STEM Aspirant
STU0142,Student_142,Chemistry;Biology,Research;Logical Thinking;Data Interpretation;Statistical Reasoning,Artificial Intelligence & Data;Renewable Energy;Science & Research,S03,Science,Interdisciplinary STEM Aspirant
STU0143,Student_143,Chemistry;Physics,Problem Solving;Research,Science & Research;Biotechnology & Genetics,S03,Science,Interdisciplinary STEM Aspirant
STU0144,Student_144,Physics;Computer Science;Mathematics;Chemistry,Research;Data Interpretation,Technology;Renewable Energy;Science & Research;Biotechnology & Genetics,S03,Science,Interdisciplinary STEM Aspirant
